,RevolvingUtilizationOfUnsecuredLines,age,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfDependents
2043,-0.7057030043131901,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,-0.17165784680474644,
2044,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,0.05040463775667624
2045,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,-0.17165784680474644,
2046,1.127486969907237,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,,-0.3173323658879145
2047,1.127486969907237,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,0.47604037671595434,-0.36495646519408864,0.5637091215264226,-0.17165784680474644,0.05040463775667624
2048,0.2628662976317028,0.0873908677042179,-0.32771553224274563,0.4670090429622326,-0.24364903233164414,,,-0.17165784680474644,
2049,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,,,-0.17165784680474644,-0.3173323658879145
2050,-1.1872817938025866,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.24364903233164414,,,,-0.3173323658879145
2051,1.127486969907237,-0.4531781107977034,-0.0035171769819213826,0.4670090429622326,-0.14733384026661753,,,0.09427898769820224,
2052,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,-0.3173323658879145
2053,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,0.4670090429622326,-0.06491208270048762,,,,
2054,0.2628662976317028,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,-0.36495646519408864,,-0.17165784680474644,
2055,-0.47420867378156056,0.5893845885869681,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,
2056,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,0.09427898769820224,
2057,0.2628662976317028,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,,,0.09427898769820224,
2058,-1.1872817938025866,0.5893845885869681,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,,
2059,-0.7057030043131901,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2060,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,0.34506331734778345,,0.09427898769820224,
2061,-0.7057030043131901,-1.1146271265931456,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,,,,
2062,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,,
2063,1.127486969907237,0.29052527723450966,0.3617588340462171,0.4670090429622326,-0.24364903233164414,0.34506331734778345,,-0.17165784680474644,
2064,-0.7057030043131901,-0.4531781107977034,0.3617588340462171,0.4670090429622326,-0.14733384026661753,,,-0.17165784680474644,
2065,1.127486969907237,-1.1146271265931456,-0.12011172997450681,0.4670090429622326,-0.06491208270048762,,,,
2066,0.2628662976317028,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,0.05040463775667624
2067,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2068,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,
2069,1.127486969907237,0.29052527723450966,0.3617588340462171,0.4670090429622326,-0.24364903233164414,0.9119438050900276,0.20067761183285485,-0.17165784680474644,0.04984336383122043
2070,-0.47420867378156056,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,
2071,-0.47420867378156056,0.5893845885869681,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,
2072,-0.47420867378156056,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,-0.17165784680474644,0.04984336383122043
2073,-0.47420867378156056,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2074,1.127486969907237,-1.1146271265931456,-0.0035171769819213826,0.4670090429622326,0.47604037671595434,,,,
2075,0.2628662976317028,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,,,0.46251559469097947,-0.3173323658879145
2076,-1.1872817938025866,-1.1146271265931456,-0.0035171769819213826,-1.34810384668803,-0.018236662884909594,,,-0.17165784680474644,
2077,1.127486969907237,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,-0.36495646519408864,,0.46251559469097947,
2078,1.127486969907237,0.29052527723450966,-0.0035171769819213826,0.4670090429622326,-0.018236662884909594,-0.36495646519408864,-0.21717989624555153,,
2079,-0.47420867378156056,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,
2080,-0.7057030043131901,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.24364903233164414,,,,0.05040463775667624
2081,1.127486969907237,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,0.34506331734778345,-0.21717989624555153,0.09427898769820224,
2082,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,0.9119438050900276,-0.21717989624555153,0.09427898769820224,
2083,-1.1872817938025866,0.29052527723450966,0.3617588340462171,0.4670090429622326,-0.06491208270048762,,,0.09427898769820224,
2084,-0.47420867378156056,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2085,-0.47420867378156056,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2086,-1.1872817938025866,-1.1146271265931456,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,-0.36495646519408864,,,
2087,1.127486969907237,0.0873908677042179,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,-0.17165784680474644,
2088,-1.1872817938025866,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,0.04984336383122043
2089,-1.1872817938025866,-1.1146271265931456,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,0.34506331734778345,,0.46251559469097947,0.04984336383122043
2090,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2091,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,-0.018236662884909594,,,-0.17165784680474644,
2092,-1.1872817938025866,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.24364903233164414,,,0.09427898769820224,0.04984336383122043
2093,-0.7057030043131901,0.0873908677042179,-0.0035171769819213826,-1.34810384668803,-0.14733384026661753,,,-0.17165784680474644,
2094,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,0.4670090429622326,-0.14733384026661753,,,,0.05040463775667624
2095,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2096,0.2628662976317028,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,0.04984336383122043
2097,-1.1872817938025866,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,,,0.09427898769820224,
2098,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,-0.14733384026661753,,,0.09427898769820224,
2099,-0.47420867378156056,0.5893845885869681,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,0.04984336383122043
2100,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,0.4670090429622326,-0.14733384026661753,,,,0.04984336383122043
2101,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,0.4670090429622326,-0.06491208270048762,-0.36495646519408864,,-0.17165784680474644,
2102,-0.47420867378156056,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,,
2103,2.0942846921147056,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,,-0.21717989624555153,,
2104,-1.1872817938025866,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.24364903233164414,,,-0.17165784680474644,0.04984336383122043
2105,1.127486969907237,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,-0.36495646519408864,,-0.17165784680474644,
2106,-1.1872817938025866,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.24364903233164414,,,0.46251559469097947,
2107,-1.1872817938025866,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,0.46251559469097947,0.04984336383122043
2108,1.127486969907237,0.5893845885869681,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,,,,
2109,-0.47420867378156056,-1.1146271265931456,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,-0.17165784680474644,
2110,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,,0.04984336383122043
2111,-1.1872817938025866,-1.1146271265931456,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,-0.17165784680474644,
2112,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,
2113,-0.7057030043131901,0.29052527723450966,-0.0035171769819213826,0.4670090429622326,-0.24364903233164414,,,0.46251559469097947,0.05040463775667624
2114,0.2628662976317028,0.0873908677042179,0.3617588340462171,0.4670090429622326,-0.018236662884909594,,,0.09427898769820224,0.04984336383122043
2115,0.2628662976317028,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.46251559469097947,0.05040463775667624
2116,-1.1872817938025866,0.5893845885869681,-0.12011172997450681,-0.21587722303940488,-0.14733384026661753,,,,
2117,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,0.09427898769820224,
2118,-1.1872817938025866,-1.1146271265931456,0.3617588340462171,0.4670090429622326,-0.06491208270048762,,,-0.17165784680474644,
2119,1.127486969907237,0.5893845885869681,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,-0.36495646519408864,,,0.04984336383122043
2120,-0.47420867378156056,0.5893845885869681,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2121,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,0.47604037671595434,,,-0.17165784680474644,0.04984336383122043
2122,0.2628662976317028,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,,
2123,-1.1872817938025866,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,
2124,1.127486969907237,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,-0.018236662884909594,,,-0.17165784680474644,
2125,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,0.4670090429622326,-0.24364903233164414,,,0.46251559469097947,-0.3173323658879145
2126,-1.1872817938025866,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,-0.17165784680474644,
2127,1.127486969907237,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.24364903233164414,,,-0.17165784680474644,-0.3173323658879145
2128,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,0.04984336383122043
2129,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,-0.17165784680474644,0.05040463775667624
2130,-1.1872817938025866,0.5893845885869681,-0.0035171769819213826,0.4670090429622326,-0.14733384026661753,,-0.21717989624555153,,
2131,1.127486969907237,-1.1146271265931456,-0.32771553224274563,0.4670090429622326,-0.06491208270048762,0.34506331734778345,,,
2132,1.127486969907237,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,-0.17165784680474644,
2133,1.127486969907237,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,-0.21717989624555153,,0.05040463775667624
2134,-1.1872817938025866,0.5893845885869681,-0.0035171769819213826,0.4670090429622326,0.47604037671595434,,,,
2135,-0.47420867378156056,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,0.34506331734778345,,-0.17165784680474644,0.05040463775667624
2136,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,,,-0.17165784680474644,0.04984336383122043
2137,-0.47420867378156056,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,0.05040463775667624
2138,-1.1872817938025866,-0.4531781107977034,0.3617588340462171,0.4670090429622326,-0.018236662884909594,,,-0.17165784680474644,
2139,-0.47420867378156056,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,0.09427898769820224,0.05040463775667624
2140,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,-0.36495646519408864,,0.09427898769820224,
2141,-0.7057030043131901,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,,,0.09427898769820224,
2142,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.24364903233164414,,,-0.17165784680474644,0.05040463775667624
2143,-1.1872817938025866,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,0.46251559469097947,
2144,-1.1872817938025866,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2145,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,-0.17165784680474644,
2146,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2147,0.2628662976317028,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,,,0.09427898769820224,0.05040463775667624
2148,-0.7057030043131901,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2149,-1.1872817938025866,0.0873908677042179,-0.0035171769819213826,-1.34810384668803,-0.018236662884909594,,,0.09427898769820224,
2150,-1.1872817938025866,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,
2151,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,0.9119438050900276,-0.21717989624555153,-0.17165784680474644,0.04984336383122043
2152,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,,,0.09427898769820224,
2153,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,0.46251559469097947,
2154,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,,,-0.17165784680474644,0.05040463775667624
2155,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,-0.21587722303940488,-0.14733384026661753,,,-0.17165784680474644,
2156,-0.7057030043131901,0.0873908677042179,0.3617588340462171,0.4670090429622326,-0.018236662884909594,,,-0.17165784680474644,-0.3173323658879145
2157,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,
2158,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,
2159,-0.7057030043131901,-1.1146271265931456,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,
2160,0.2628662976317028,-1.1146271265931456,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,-0.36495646519408864,,-0.17165784680474644,
2161,0.2628662976317028,0.29052527723450966,-0.12011172997450681,0.4670090429622326,-0.06491208270048762,0.9119438050900276,-0.21717989624555153,,0.05040463775667624
2162,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,0.4670090429622326,-0.14733384026661753,-0.36495646519408864,,,0.05040463775667624
2163,-0.47420867378156056,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,-0.24364903233164414,,,-0.17165784680474644,
2164,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2165,-1.1872817938025866,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,
2166,1.127486969907237,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,
2167,-1.1872817938025866,-0.4531781107977034,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,-0.17165784680474644,
2168,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.14733384026661753,,,-0.17165784680474644,-0.3173323658879145
2169,1.127486969907237,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,0.04984336383122043
2170,1.127486969907237,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,0.9119438050900276,0.20067761183285485,,0.04984336383122043
2171,-1.1872817938025866,0.5893845885869681,-0.12011172997450681,0.4670090429622326,-0.018236662884909594,,,,
2172,-1.1872817938025866,0.0873908677042179,0.3617588340462171,0.4670090429622326,-0.24364903233164414,,,-0.17165784680474644,
2173,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,,,0.09427898769820224,
2174,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,,,,-0.3173323658879145
2175,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.46251559469097947,0.05040463775667624
2176,1.127486969907237,0.29052527723450966,0.3617588340462171,0.4670090429622326,0.47604037671595434,,,0.09427898769820224,-0.3173323658879145
2177,0.2628662976317028,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,,,-0.17165784680474644,0.04984336383122043
2178,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,,,-0.17165784680474644,
2179,-1.1872817938025866,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,-0.17165784680474644,0.04984336383122043
2180,-1.1872817938025866,0.0873908677042179,0.3617588340462171,0.4670090429622326,-0.24364903233164414,,,0.09427898769820224,
2181,1.127486969907237,-1.1146271265931456,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,,
2182,1.127486969907237,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2183,1.127486969907237,0.29052527723450966,-0.0035171769819213826,0.4670090429622326,-0.24364903233164414,,,,0.05040463775667624
2184,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,,,,
2185,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,0.09427898769820224,
2186,-1.1872817938025866,-1.1146271265931456,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,,,,
2187,-0.47420867378156056,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2188,-1.1872817938025866,0.5893845885869681,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,
2189,-1.1872817938025866,0.0873908677042179,-0.12011172997450681,0.4670090429622326,-0.06491208270048762,,,,
2190,-1.1872817938025866,0.5893845885869681,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,,
2191,-1.1872817938025866,0.0873908677042179,-0.0035171769819213826,-1.34810384668803,-0.018236662884909594,,,-0.17165784680474644,0.04984336383122043
2192,-0.7057030043131901,0.29052527723450966,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,0.34506331734778345,,-0.17165784680474644,
2193,0.2628662976317028,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,,
2194,1.127486969907237,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.24364903233164414,-0.36495646519408864,,0.46251559469097947,0.04984336383122043
2195,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,-0.3173323658879145
2196,0.2628662976317028,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,,0.05040463775667624
2197,0.2628662976317028,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,-0.36495646519408864,,-0.17165784680474644,0.05040463775667624
2198,-1.1872817938025866,-1.1146271265931456,-0.0035171769819213826,0.4670090429622326,-0.24364903233164414,,,,
2199,-1.1872817938025866,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.14733384026661753,,,-0.17165784680474644,
2200,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,-0.3173323658879145
2201,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.24364903233164414,,,0.46251559469097947,0.05040463775667624
2202,0.2628662976317028,0.5893845885869681,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,-0.36495646519408864,,,0.04984336383122043
2203,0.2628662976317028,0.0873908677042179,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2204,-0.47420867378156056,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2205,-1.1872817938025866,-1.1146271265931456,0.3617588340462171,-0.21587722303940488,-0.018236662884909594,,,0.09427898769820224,0.04984336383122043
2206,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,0.04984336383122043
2207,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2208,1.127486969907237,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,
2209,0.2628662976317028,0.5893845885869681,-0.12011172997450681,-0.21587722303940488,0.47604037671595434,,0.20067761183285485,,0.04984336383122043
2210,-0.7057030043131901,-0.4531781107977034,-0.12011172997450681,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2211,-1.1872817938025866,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,0.04984336383122043
2212,-0.47420867378156056,-0.4531781107977034,-0.0035171769819213826,0.4670090429622326,-0.06491208270048762,-0.36495646519408864,,-0.17165784680474644,
2213,1.127486969907237,0.29052527723450966,-0.32771553224274563,0.4670090429622326,0.47604037671595434,,,,
2214,1.127486969907237,0.5893845885869681,-0.0035171769819213826,-1.34810384668803,-0.24364903233164414,0.9119438050900276,,,0.04984336383122043
2215,-1.1872817938025866,0.5893845885869681,-0.0035171769819213826,0.4670090429622326,-0.24364903233164414,,,,0.04984336383122043
2216,-1.1872817938025866,0.5893845885869681,0.3617588340462171,-0.21587722303940488,-0.24364903233164414,,,0.09427898769820224,
2217,0.2628662976317028,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.018236662884909594,,,0.09427898769820224,-0.3173323658879145
2218,0.2628662976317028,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,-0.3173323658879145
2219,1.127486969907237,0.0873908677042179,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,0.9119438050900276,,-0.17165784680474644,0.05040463775667624
2220,-1.1872817938025866,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2221,-1.1872817938025866,0.5893845885869681,-0.0035171769819213826,0.4670090429622326,0.47604037671595434,,,,
2222,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2223,-0.47420867378156056,-0.4531781107977034,0.3617588340462171,-0.21587722303940488,-0.24364903233164414,,,0.46251559469097947,
2224,2.0942846921147056,0.5893845885869681,-0.12011172997450681,0.4670090429622326,-0.24364903233164414,-0.36495646519408864,,,
2225,-0.47420867378156056,-0.4531781107977034,-0.32771553224274563,0.4670090429622326,0.47604037671595434,,,,
2226,1.127486969907237,-0.4531781107977034,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,0.04984336383122043
2227,1.127486969907237,-1.1146271265931456,0.3617588340462171,0.4670090429622326,0.47604037671595434,,,,
2228,-0.7057030043131901,0.29052527723450966,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,-0.36495646519408864,,0.09427898769820224,0.05040463775667624
2229,2.0942846921147056,0.29052527723450966,0.3617588340462171,0.4670090429622326,-0.14733384026661753,,,0.46251559469097947,0.05040463775667624
2230,0.2628662976317028,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2231,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2232,-1.1872817938025866,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,-0.06491208270048762,,,,0.04984336383122043
2233,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,
2234,-1.1872817938025866,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,0.05040463775667624
2235,-1.1872817938025866,-0.4531781107977034,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,0.04984336383122043
2236,1.127486969907237,-0.4531781107977034,-0.0035171769819213826,0.4670090429622326,0.47604037671595434,,-0.21717989624555153,,
2237,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,0.4670090429622326,-0.018236662884909594,,,-0.17165784680474644,
2238,1.127486969907237,0.29052527723450966,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,,
2239,-1.1872817938025866,0.5893845885869681,-0.12011172997450681,-0.21587722303940488,-0.018236662884909594,-0.36495646519408864,,,
2240,0.2628662976317028,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,0.04984336383122043
2241,-0.47420867378156056,0.29052527723450966,0.3617588340462171,0.4670090429622326,-0.14733384026661753,,,-0.17165784680474644,0.04984336383122043
2242,-1.1872817938025866,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,0.09427898769820224,0.04984336383122043
2243,-0.7057030043131901,0.0873908677042179,-0.32771553224274563,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,
2244,-1.1872817938025866,-1.1146271265931456,-0.32771553224274563,-0.21587722303940488,-0.06491208270048762,,,-0.17165784680474644,
2245,-0.47420867378156056,0.5893845885869681,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,
2246,-0.7057030043131901,0.5893845885869681,-0.12011172997450681,0.4670090429622326,0.47604037671595434,,,,
2247,-1.1872817938025866,0.29052527723450966,0.3617588340462171,-0.21587722303940488,-0.14733384026661753,,,0.09427898769820224,0.04984336383122043
2248,-1.1872817938025866,-1.1146271265931456,-0.12011172997450681,-0.21587722303940488,-0.018236662884909594,,,,
2249,-1.1872817938025866,0.29052527723450966,-0.12011172997450681,-0.21587722303940488,-0.06491208270048762,,,,0.05040463775667624
2250,-1.1872817938025866,-1.1146271265931456,-0.0035171769819213826,-1.34810384668803,0.47604037671595434,,,-0.17165784680474644,
2251,0.2628662976317028,0.0873908677042179,-0.0035171769819213826,-1.34810384668803,-0.14733384026661753,,,0.09427898769820224,
