id,num_sold
140334,59.714275
140335,283.40692
140336,279.15833
140337,62.24096
140338,243.19682
140339,200.21176
140340,220.6559
140341,222.26678
140342,53.038364
140343,223.88
140344,183.64453
140345,338.06747
140346,337.3664
140347,82.85963
140348,293.73093
140349,252.35739
140350,1315.5385
140351,1258.7397
140352,237.9504
140353,1136.1198
140354,958.1176
140355,148.15134
140356,150.95708
140357,30.743322
140358,119.7216
140359,101.84128
140360,206.09921
140361,206.59296
140362,60.47246
140363,174.32784
140364,152.72064
140365,683.83435
140366,659.8729
140367,173.89601
140368,699.5644
140369,558.33057
140370,114.46386
140371,116.67212
140372,-2.0718982
140373,112.866745
140374,84.27463
140375,174.50523
140376,174.94977
140377,10.491272
140378,165.51646
140379,130.23145
140380,691.6484
140381,662.39856
140382,82.92924
140383,640.05194
140384,501.15814
140385,125.83401
140386,130.9228
140387,25.45915
140388,113.60771
140389,95.99997
140390,182.86705
140391,185.64386
140392,46.104813
140393,172.13826
140394,145.7927
140395,690.58954
140396,668.91113
140397,155.71202
140398,644.1529
140399,529.3971
140400,45.40885
140401,50.41122
140402,6.871476
140403,46.361713
140404,39.923256
140405,66.78304
140406,69.473434
140407,18.603218
140408,71.80303
140409,59.714275
140410,283.40692
140411,279.15833
140412,62.24096
140413,243.19682
140414,200.21176
140415,220.6559
140416,222.26678
140417,53.038364
140418,223.88
140419,183.64453
140420,338.06747
140421,337.3664
140422,82.85963
140423,293.73093
140424,252.35739
140425,1315.5385
140426,1258.7397
140427,237.9504
140428,1136.1198
140429,958.1176
140430,148.15134
140431,150.95708
140432,30.743322
140433,119.7216
140434,101.84128
140435,206.09921
140436,206.59296
140437,60.47246
140438,174.32784
140439,152.72064
140440,683.83435
140441,659.8729
140442,173.89601
140443,699.5644
140444,558.33057
140445,114.46386
140446,116.67212
140447,-2.0718982
140448,112.866745
140449,84.27463
140450,174.50523
140451,174.94977
140452,10.491272
140453,165.51646
140454,130.23145
140455,691.6484
140456,662.39856
140457,82.92924
140458,640.05194
140459,501.15814
140460,125.83401
140461,130.9228
140462,25.45915
140463,113.60771
140464,95.99997
140465,182.86705
140466,185.64386
140467,46.104813
140468,172.13826
140469,145.7927
140470,690.58954
140471,668.91113
140472,155.71202
140473,644.1529
140474,529.3971
140475,45.40885
140476,50.41122
140477,6.871476
140478,46.361713
140479,39.923256
140480,66.78304
140481,69.473434
140482,18.603218
140483,71.80303
140484,59.714275
140485,283.40692
140486,279.15833
140487,62.24096
140488,243.19682
140489,200.21176
140490,220.6559
140491,222.26678
140492,53.038364
140493,223.88
140494,183.64453
140495,338.06747
140496,337.3664
140497,82.85963
140498,293.73093
140499,252.35739
140500,1315.5385
140501,1258.7397
140502,237.9504
140503,1136.1198
140504,958.1176
140505,148.15134
140506,150.95708
140507,30.743322
140508,119.7216
140509,101.84128
140510,206.09921
140511,206.59296
140512,60.47246
140513,174.32784
140514,152.72064
140515,683.83435
140516,659.8729
140517,173.89601
140518,699.5644
140519,558.33057
140520,114.46386
140521,116.67212
140522,-2.0718982
140523,112.866745
140524,84.27463
140525,174.50523
140526,174.94977
140527,10.491272
140528,165.51646
140529,130.23145
140530,691.6484
140531,662.39856
140532,82.92924
140533,640.05194
140534,501.15814
140535,125.83401
140536,130.9228
140537,25.45915
140538,113.60771
140539,95.99997
140540,182.86705
140541,185.64386
140542,46.104813
140543,172.13826
140544,145.7927
140545,690.58954
140546,668.91113
140547,155.71202
140548,644.1529
140549,529.3971
140550,45.40885
140551,50.41122
140552,6.871476
140553,46.361713
140554,39.923256
140555,66.78304
140556,69.473434
140557,18.603218
140558,71.80303
140559,59.714275
140560,283.40692
140561,279.15833
140562,62.24096
140563,243.19682
140564,200.21176
140565,220.6559
140566,222.26678
140567,53.038364
140568,223.88
140569,183.64453
140570,338.06747
140571,337.3664
140572,82.85963
140573,293.73093
140574,252.35739
140575,1315.5385
140576,1258.7397
140577,237.9504
140578,1136.1198
140579,958.1176
140580,148.15134
140581,150.95708
140582,30.743322
140583,119.7216
140584,101.84128
140585,206.09921
140586,206.59296
140587,60.47246
140588,174.32784
140589,152.72064
140590,683.83435
140591,659.8729
140592,173.89601
140593,699.5644
140594,558.33057
140595,114.46386
140596,116.67212
140597,-2.0718982
140598,112.866745
140599,84.27463
140600,174.50523
140601,174.94977
140602,10.491272
140603,165.51646
140604,130.23145
140605,691.6484
140606,662.39856
140607,82.92924
140608,640.05194
140609,501.15814
140610,125.83401
140611,130.9228
140612,25.45915
140613,113.60771
140614,95.99997
140615,182.86705
140616,185.64386
140617,46.104813
140618,172.13826
140619,145.7927
140620,690.58954
140621,668.91113
140622,155.71202
140623,644.1529
140624,529.3971
140625,45.40885
140626,50.41122
140627,6.871476
140628,46.361713
140629,39.923256
140630,66.78304
140631,69.473434
140632,18.603218
140633,71.80303
140634,59.714275
140635,283.40692
140636,279.15833
140637,62.24096
140638,243.19682
140639,200.21176
140640,220.6559
140641,222.26678
140642,53.038364
140643,223.88
140644,183.64453
140645,338.06747
140646,337.3664
140647,82.85963
140648,293.73093
140649,252.35739
140650,1315.5385
140651,1258.7397
140652,237.9504
140653,1136.1198
140654,958.1176
140655,148.15134
140656,150.95708
140657,30.743322
140658,119.7216
140659,101.84128
140660,206.09921
140661,206.59296
140662,60.47246
140663,174.32784
140664,152.72064
140665,683.83435
140666,659.8729
140667,173.89601
140668,699.5644
140669,558.33057
140670,114.46386
140671,116.67212
140672,-2.0718982
140673,112.866745
140674,84.27463
140675,174.50523
140676,174.94977
140677,10.491272
140678,165.51646
140679,130.23145
140680,691.6484
140681,662.39856
140682,82.92924
140683,640.05194
140684,501.15814
140685,125.83401
140686,130.9228
140687,25.45915
140688,113.60771
140689,95.99997
140690,182.86705
140691,185.64386
140692,46.104813
140693,172.13826
140694,145.7927
140695,690.58954
140696,668.91113
140697,155.71202
140698,644.1529
140699,529.3971
140700,45.40885
140701,50.41122
140702,6.871476
140703,46.361713
140704,39.923256
140705,66.78304
140706,69.473434
140707,18.603218
140708,71.80303
140709,59.714275
140710,283.40692
140711,279.15833
140712,62.24096
140713,243.19682
140714,200.21176
140715,220.6559
140716,222.26678
140717,53.038364
140718,223.88
140719,183.64453
140720,338.06747
140721,337.3664
140722,82.85963
140723,293.73093
140724,252.35739
140725,1315.5385
140726,1258.7397
140727,237.9504
140728,1136.1198
140729,958.1176
140730,148.15134
140731,150.95708
140732,30.743322
140733,119.7216
140734,101.84128
140735,206.09921
140736,206.59296
140737,60.47246
140738,174.32784
140739,152.72064
140740,683.83435
140741,659.8729
140742,173.89601
140743,699.5644
140744,558.33057
140745,114.46386
140746,116.67212
140747,-2.0718982
140748,112.866745
140749,84.27463
140750,174.50523
140751,174.94977
140752,10.491272
140753,165.51646
140754,130.23145
140755,691.6484
140756,662.39856
140757,82.92924
140758,640.05194
140759,501.15814
140760,125.83401
140761,130.9228
140762,25.45915
140763,113.60771
140764,95.99997
140765,182.86705
140766,185.64386
140767,46.104813
140768,172.13826
140769,145.7927
140770,690.58954
140771,668.91113
140772,155.71202
140773,644.1529
140774,529.3971
140775,45.40885
140776,50.41122
140777,6.871476
140778,46.361713
140779,39.923256
140780,66.78304
140781,69.473434
140782,18.603218
140783,71.80303
140784,59.714275
140785,283.40692
140786,279.15833
140787,62.24096
140788,243.19682
140789,200.21176
140790,220.6559
140791,222.26678
140792,53.038364
140793,223.88
140794,183.64453
140795,338.06747
140796,337.3664
140797,82.85963
140798,293.73093
140799,252.35739
140800,1315.5385
140801,1258.7397
140802,237.9504
140803,1136.1198
140804,958.1176
140805,148.15134
140806,150.95708
140807,30.743322
140808,119.7216
140809,101.84128
140810,206.09921
140811,206.59296
140812,60.47246
140813,174.32784
140814,152.72064
140815,683.83435
140816,659.8729
140817,173.89601
140818,699.5644
140819,558.33057
140820,114.46386
140821,116.67212
140822,-2.0718982
140823,112.866745
140824,84.27463
140825,174.50523
140826,174.94977
140827,10.491272
140828,165.51646
140829,130.23145
140830,691.6484
140831,662.39856
140832,82.92924
140833,640.05194
140834,501.15814
140835,125.83401
140836,130.9228
140837,25.45915
140838,113.60771
140839,95.99997
140840,182.86705
140841,185.64386
140842,46.104813
140843,172.13826
140844,145.7927
140845,690.58954
140846,668.91113
140847,155.71202
140848,644.1529
140849,529.3971
140850,45.40885
140851,50.41122
140852,6.871476
140853,46.361713
140854,39.923256
140855,66.78304
140856,69.473434
140857,18.603218
140858,71.80303
140859,59.714275
140860,283.40692
140861,279.15833
140862,62.24096
140863,243.19682
140864,200.21176
140865,220.6559
140866,222.26678
140867,53.038364
140868,223.88
140869,183.64453
140870,338.06747
140871,337.3664
140872,82.85963
140873,293.73093
140874,252.35739
140875,1315.5385
140876,1258.7397
140877,237.9504
140878,1136.1198
140879,958.1176
140880,148.15134
140881,150.95708
140882,30.743322
140883,119.7216
140884,101.84128
140885,206.09921
140886,206.59296
140887,60.47246
140888,174.32784
140889,152.72064
140890,683.83435
140891,659.8729
140892,173.89601
140893,699.5644
140894,558.33057
140895,114.46386
140896,116.67212
140897,-2.0718982
140898,112.866745
140899,84.27463
140900,174.50523
140901,174.94977
140902,10.491272
140903,165.51646
140904,130.23145
140905,691.6484
140906,662.39856
140907,82.92924
140908,640.05194
140909,501.15814
140910,125.83401
140911,130.9228
140912,25.45915
140913,113.60771
140914,95.99997
140915,182.86705
140916,185.64386
140917,46.104813
140918,172.13826
140919,145.7927
140920,690.58954
140921,668.91113
140922,155.71202
140923,644.1529
140924,529.3971
140925,45.40885
140926,50.41122
140927,6.871476
140928,46.361713
140929,39.923256
140930,66.78304
140931,69.473434
140932,18.603218
140933,71.80303
140934,59.714275
140935,283.40692
140936,279.15833
140937,62.24096
140938,243.19682
140939,200.21176
140940,220.6559
140941,222.26678
140942,53.038364
140943,223.88
140944,183.64453
140945,338.06747
140946,337.3664
140947,82.85963
140948,293.73093
140949,252.35739
140950,1315.5385
140951,1258.7397
140952,237.9504
140953,1136.1198
140954,958.1176
140955,148.15134
140956,150.95708
140957,30.743322
140958,119.7216
140959,101.84128
140960,206.09921
140961,206.59296
140962,60.47246
140963,174.32784
140964,152.72064
140965,683.83435
140966,659.8729
140967,173.89601
140968,699.5644
140969,558.33057
140970,114.46386
140971,116.67212
140972,-2.0718982
140973,112.866745
140974,84.27463
140975,174.50523
140976,174.94977
140977,10.491272
140978,165.51646
140979,130.23145
140980,691.6484
140981,662.39856
140982,82.92924
140983,640.05194
140984,501.15814
140985,125.83401
140986,130.9228
140987,25.45915
140988,113.60771
140989,95.99997
140990,182.86705
140991,185.64386
140992,46.104813
140993,172.13826
140994,145.7927
140995,690.58954
140996,668.91113
140997,155.71202
140998,644.1529
140999,529.3971
141000,45.40885
141001,50.41122
141002,6.871476
141003,46.361713
141004,39.923256
141005,66.78304
141006,69.473434
141007,18.603218
141008,71.80303
141009,59.714275
141010,283.40692
141011,279.15833
141012,62.24096
141013,243.19682
141014,200.21176
141015,220.6559
141016,222.26678
141017,53.038364
141018,223.88
141019,183.64453
141020,338.06747
141021,337.3664
141022,82.85963
141023,293.73093
141024,252.35739
141025,1315.5385
141026,1258.7397
141027,237.9504
141028,1136.1198
141029,958.1176
141030,148.15134
141031,150.95708
141032,30.743322
141033,119.7216
141034,101.84128
141035,206.09921
141036,206.59296
141037,60.47246
141038,174.32784
141039,152.72064
141040,683.83435
141041,659.8729
141042,173.89601
141043,699.5644
141044,558.33057
141045,114.46386
141046,116.67212
141047,-2.0718982
141048,112.866745
141049,84.27463
141050,174.50523
141051,174.94977
141052,10.491272
141053,165.51646
141054,130.23145
141055,691.6484
141056,662.39856
141057,82.92924
141058,640.05194
141059,501.15814
141060,125.83401
141061,130.9228
141062,25.45915
141063,113.60771
141064,95.99997
141065,182.86705
141066,185.64386
141067,46.104813
141068,172.13826
141069,145.7927
141070,690.58954
141071,668.91113
141072,155.71202
141073,644.1529
141074,529.3971
141075,45.40885
141076,50.41122
141077,6.871476
141078,46.361713
141079,39.923256
141080,66.78304
141081,69.473434
141082,18.603218
141083,71.80303
141084,59.714275
141085,283.40692
141086,279.15833
141087,62.24096
141088,243.19682
141089,200.21176
141090,220.6559
141091,222.26678
141092,53.038364
141093,223.88
141094,183.64453
141095,338.06747
141096,337.3664
141097,82.85963
141098,293.73093
141099,252.35739
141100,1315.5385
141101,1258.7397
141102,237.9504
141103,1136.1198
141104,958.1176
141105,148.15134
141106,150.95708
141107,30.743322
141108,119.7216
141109,101.84128
141110,206.09921
141111,206.59296
141112,60.47246
141113,174.32784
141114,152.72064
141115,683.83435
141116,659.8729
141117,173.89601
141118,699.5644
141119,558.33057
141120,114.46386
141121,116.67212
141122,-2.0718982
141123,112.866745
141124,84.27463
141125,174.50523
141126,174.94977
141127,10.491272
141128,165.51646
141129,130.23145
141130,691.6484
141131,662.39856
141132,82.92924
141133,640.05194
141134,501.15814
141135,125.83401
141136,130.9228
141137,25.45915
141138,113.60771
141139,95.99997
141140,182.86705
141141,185.64386
141142,46.104813
141143,172.13826
141144,145.7927
141145,690.58954
141146,668.91113
141147,155.71202
141148,644.1529
141149,529.3971
141150,45.40885
141151,50.41122
141152,6.871476
141153,46.361713
141154,39.923256
141155,66.78304
141156,69.473434
141157,18.603218
141158,71.80303
141159,59.714275
141160,283.40692
141161,279.15833
141162,62.24096
141163,243.19682
141164,200.21176
141165,220.6559
141166,222.26678
141167,53.038364
141168,223.88
141169,183.64453
141170,338.06747
141171,337.3664
141172,82.85963
141173,293.73093
141174,252.35739
141175,1315.5385
141176,1258.7397
141177,237.9504
141178,1136.1198
141179,958.1176
141180,148.15134
141181,150.95708
141182,30.743322
141183,119.7216
141184,101.84128
141185,206.09921
141186,206.59296
141187,60.47246
141188,174.32784
141189,152.72064
141190,683.83435
141191,659.8729
141192,173.89601
141193,699.5644
141194,558.33057
141195,114.46386
141196,116.67212
141197,-2.0718982
141198,112.866745
141199,84.27463
141200,174.50523
141201,174.94977
141202,10.491272
141203,165.51646
141204,130.23145
141205,691.6484
141206,662.39856
141207,82.92924
141208,640.05194
141209,501.15814
141210,125.83401
141211,130.9228
141212,25.45915
141213,113.60771
141214,95.99997
141215,182.86705
141216,185.64386
141217,46.104813
141218,172.13826
141219,145.7927
141220,690.58954
141221,668.91113
141222,155.71202
141223,644.1529
141224,529.3971
141225,45.40885
141226,50.41122
141227,6.871476
141228,46.361713
141229,39.923256
141230,66.78304
141231,69.473434
141232,18.603218
141233,71.80303
141234,59.714275
141235,283.40692
141236,279.15833
141237,62.24096
141238,243.19682
141239,200.21176
141240,220.6559
141241,222.26678
141242,53.038364
141243,223.88
141244,183.64453
141245,338.06747
141246,337.3664
141247,82.85963
141248,293.73093
141249,252.35739
141250,1315.5385
141251,1258.7397
141252,237.9504
141253,1136.1198
141254,958.1176
141255,148.15134
141256,150.95708
141257,30.743322
141258,119.7216
141259,101.84128
141260,206.09921
141261,206.59296
141262,60.47246
141263,174.32784
141264,152.72064
141265,683.83435
141266,659.8729
141267,173.89601
141268,699.5644
141269,558.33057
141270,114.46386
141271,116.67212
141272,-2.0718982
141273,112.866745
141274,84.27463
141275,174.50523
141276,174.94977
141277,10.491272
141278,165.51646
141279,130.23145
141280,691.6484
141281,662.39856
141282,82.92924
141283,640.05194
141284,501.15814
141285,125.83401
141286,130.9228
141287,25.45915
141288,113.60771
141289,95.99997
141290,182.86705
141291,185.64386
141292,46.104813
141293,172.13826
141294,145.7927
141295,690.58954
141296,668.91113
141297,155.71202
141298,644.1529
141299,529.3971
141300,45.40885
141301,50.41122
141302,6.871476
141303,46.361713
141304,39.923256
141305,66.78304
141306,69.473434
141307,18.603218
141308,71.80303
141309,59.714275
141310,283.40692
141311,279.15833
141312,62.24096
141313,243.19682
141314,200.21176
141315,220.6559
141316,222.26678
141317,53.038364
141318,223.88
141319,183.64453
141320,338.06747
141321,337.3664
141322,82.85963
141323,293.73093
141324,252.35739
141325,1315.5385
141326,1258.7397
141327,237.9504
141328,1136.1198
141329,958.1176
141330,148.15134
141331,150.95708
141332,30.743322
141333,119.7216
141334,101.84128
141335,206.09921
141336,206.59296
141337,60.47246
141338,174.32784
141339,152.72064
141340,683.83435
141341,659.8729
141342,173.89601
141343,699.5644
141344,558.33057
141345,114.46386
141346,116.67212
141347,-2.0718982
141348,112.866745
141349,84.27463
141350,174.50523
141351,174.94977
141352,10.491272
141353,165.51646
141354,130.23145
141355,691.6484
141356,662.39856
141357,82.92924
141358,640.05194
141359,501.15814
141360,125.83401
141361,130.9228
141362,25.45915
141363,113.60771
141364,95.99997
141365,182.86705
141366,185.64386
141367,46.104813
141368,172.13826
141369,145.7927
141370,690.58954
141371,668.91113
141372,155.71202
141373,644.1529
141374,529.3971
141375,45.40885
141376,50.41122
141377,6.871476
141378,46.361713
141379,39.923256
141380,66.78304
141381,69.473434
141382,18.603218
141383,71.80303
141384,59.714275
141385,283.40692
141386,279.15833
141387,62.24096
141388,243.19682
141389,200.21176
141390,220.6559
141391,222.26678
141392,53.038364
141393,223.88
141394,183.64453
141395,338.06747
141396,337.3664
141397,82.85963
141398,293.73093
141399,252.35739
141400,1315.5385
141401,1258.7397
141402,237.9504
141403,1136.1198
141404,958.1176
141405,148.15134
141406,150.95708
141407,30.743322
141408,119.7216
141409,101.84128
141410,206.09921
141411,206.59296
141412,60.47246
141413,174.32784
141414,152.72064
141415,683.83435
141416,659.8729
141417,173.89601
141418,699.5644
141419,558.33057
141420,114.46386
141421,116.67212
141422,-2.0718982
141423,112.866745
141424,84.27463
141425,174.50523
141426,174.94977
141427,10.491272
141428,165.51646
141429,130.23145
141430,691.6484
141431,662.39856
141432,82.92924
141433,640.05194
141434,501.15814
141435,125.83401
141436,130.9228
141437,25.45915
141438,113.60771
141439,95.99997
141440,182.86705
141441,185.64386
141442,46.104813
141443,172.13826
141444,145.7927
141445,690.58954
141446,668.91113
141447,155.71202
141448,644.1529
141449,529.3971
141450,45.40885
141451,50.41122
141452,6.871476
141453,46.361713
141454,39.923256
141455,66.78304
141456,69.473434
141457,18.603218
141458,71.80303
141459,59.714275
141460,283.40692
141461,279.15833
141462,62.24096
141463,243.19682
141464,200.21176
141465,220.6559
141466,222.26678
141467,53.038364
141468,223.88
141469,183.64453
141470,338.06747
141471,337.3664
141472,82.85963
141473,293.73093
141474,252.35739
141475,1315.5385
141476,1258.7397
141477,237.9504
141478,1136.1198
141479,958.1176
141480,148.15134
141481,150.95708
141482,30.743322
141483,119.7216
141484,101.84128
141485,206.09921
141486,206.59296
141487,60.47246
141488,174.32784
141489,152.72064
141490,683.83435
141491,659.8729
141492,173.89601
141493,699.5644
141494,558.33057
141495,114.46386
141496,116.67212
141497,-2.0718982
141498,112.866745
141499,84.27463
141500,174.50523
141501,174.94977
141502,10.491272
141503,165.51646
141504,130.23145
141505,691.6484
141506,662.39856
141507,82.92924
141508,640.05194
141509,501.15814
141510,125.83401
141511,130.9228
141512,25.45915
141513,113.60771
141514,95.99997
141515,182.86705
141516,185.64386
141517,46.104813
141518,172.13826
141519,145.7927
141520,690.58954
141521,668.91113
141522,155.71202
141523,644.1529
141524,529.3971
141525,45.40885
141526,50.41122
141527,6.871476
141528,46.361713
141529,39.923256
141530,66.78304
141531,69.473434
141532,18.603218
141533,71.80303
141534,59.714275
141535,283.40692
141536,279.15833
141537,62.24096
141538,243.19682
141539,200.21176
141540,220.6559
141541,222.26678
141542,53.038364
141543,223.88
141544,183.64453
141545,338.06747
141546,337.3664
141547,82.85963
141548,293.73093
141549,252.35739
141550,1315.5385
141551,1258.7397
141552,237.9504
141553,1136.1198
141554,958.1176
141555,148.15134
141556,150.95708
141557,30.743322
141558,119.7216
141559,101.84128
141560,206.09921
141561,206.59296
141562,60.47246
141563,174.32784
141564,152.72064
141565,683.83435
141566,659.8729
141567,173.89601
141568,699.5644
141569,558.33057
141570,114.46386
141571,116.67212
141572,-2.0718982
141573,112.866745
141574,84.27463
141575,174.50523
141576,174.94977
141577,10.491272
141578,165.51646
141579,130.23145
141580,691.6484
141581,662.39856
141582,82.92924
141583,640.05194
141584,501.15814
141585,125.83401
141586,130.9228
141587,25.45915
141588,113.60771
141589,95.99997
141590,182.86705
141591,185.64386
141592,46.104813
141593,172.13826
141594,145.7927
141595,690.58954
141596,668.91113
141597,155.71202
141598,644.1529
141599,529.3971
141600,45.40885
141601,50.41122
141602,6.871476
141603,46.361713
141604,39.923256
141605,66.78304
141606,69.473434
141607,18.603218
141608,71.80303
141609,59.714275
141610,283.40692
141611,279.15833
141612,62.24096
141613,243.19682
141614,200.21176
141615,220.6559
141616,222.26678
141617,53.038364
141618,223.88
141619,183.64453
141620,338.06747
141621,337.3664
141622,82.85963
141623,293.73093
141624,252.35739
141625,1315.5385
141626,1258.7397
141627,237.9504
141628,1136.1198
141629,958.1176
141630,148.15134
141631,150.95708
141632,30.743322
141633,119.7216
141634,101.84128
141635,206.09921
141636,206.59296
141637,60.47246
141638,174.32784
141639,152.72064
141640,683.83435
141641,659.8729
141642,173.89601
141643,699.5644
141644,558.33057
141645,114.46386
141646,116.67212
141647,-2.0718982
141648,112.866745
141649,84.27463
141650,174.50523
141651,174.94977
141652,10.491272
141653,165.51646
141654,130.23145
141655,691.6484
141656,662.39856
141657,82.92924
141658,640.05194
141659,501.15814
141660,125.83401
141661,130.9228
141662,25.45915
141663,113.60771
141664,95.99997
141665,182.86705
141666,185.64386
141667,46.104813
141668,172.13826
141669,145.7927
141670,690.58954
141671,668.91113
141672,155.71202
141673,644.1529
141674,529.3971
141675,45.40885
141676,50.41122
141677,6.871476
141678,46.361713
141679,39.923256
141680,66.78304
141681,69.473434
141682,18.603218
141683,71.80303
141684,59.714275
141685,283.40692
141686,279.15833
141687,62.24096
141688,243.19682
141689,200.21176
141690,220.6559
141691,222.26678
141692,53.038364
141693,223.88
141694,183.64453
141695,338.06747
141696,337.3664
141697,82.85963
141698,293.73093
141699,252.35739
141700,1315.5385
141701,1258.7397
141702,237.9504
141703,1136.1198
141704,958.1176
141705,148.15134
141706,150.95708
141707,30.743322
141708,119.7216
141709,101.84128
141710,206.09921
141711,206.59296
141712,60.47246
141713,174.32784
141714,152.72064
141715,683.83435
141716,659.8729
141717,173.89601
141718,699.5644
141719,558.33057
141720,114.46386
141721,116.67212
141722,-2.0718982
141723,112.866745
141724,84.27463
141725,174.50523
141726,174.94977
141727,10.491272
141728,165.51646
141729,130.23145
141730,691.6484
141731,662.39856
141732,82.92924
141733,640.05194
141734,501.15814
141735,125.83401
141736,130.9228
141737,25.45915
141738,113.60771
141739,95.99997
141740,182.86705
141741,185.64386
141742,46.104813
141743,172.13826
141744,145.7927
141745,690.58954
141746,668.91113
141747,155.71202
141748,644.1529
141749,529.3971
141750,45.40885
141751,50.41122
141752,6.871476
141753,46.361713
141754,39.923256
141755,66.78304
141756,69.473434
141757,18.603218
141758,71.80303
141759,59.714275
141760,283.40692
141761,279.15833
141762,62.24096
141763,243.19682
141764,200.21176
141765,220.6559
141766,222.26678
141767,53.038364
141768,223.88
141769,183.64453
141770,338.06747
141771,337.3664
141772,82.85963
141773,293.73093
141774,252.35739
141775,1315.5385
141776,1258.7397
141777,237.9504
141778,1136.1198
141779,958.1176
141780,148.15134
141781,150.95708
141782,30.743322
141783,119.7216
141784,101.84128
141785,206.09921
141786,206.59296
141787,60.47246
141788,174.32784
141789,152.72064
141790,683.83435
141791,659.8729
141792,173.89601
141793,699.5644
141794,558.33057
141795,114.46386
141796,116.67212
141797,-2.0718982
141798,112.866745
141799,84.27463
141800,174.50523
141801,174.94977
141802,10.491272
141803,165.51646
141804,130.23145
141805,691.6484
141806,662.39856
141807,82.92924
141808,640.05194
141809,501.15814
141810,125.83401
141811,130.9228
141812,25.45915
141813,113.60771
141814,95.99997
141815,182.86705
141816,185.64386
141817,46.104813
141818,172.13826
141819,145.7927
141820,690.58954
141821,668.91113
141822,155.71202
141823,644.1529
141824,529.3971
141825,45.40885
141826,50.41122
141827,6.871476
141828,46.361713
141829,39.923256
141830,66.78304
141831,69.473434
141832,18.603218
141833,71.80303
141834,59.714275
141835,283.40692
141836,279.15833
141837,62.24096
141838,243.19682
141839,200.21176
141840,220.6559
141841,222.26678
141842,53.038364
141843,223.88
141844,183.64453
141845,338.06747
141846,337.3664
141847,82.85963
141848,293.73093
141849,252.35739
141850,1315.5385
141851,1258.7397
141852,237.9504
141853,1136.1198
141854,958.1176
141855,148.15134
141856,150.95708
141857,30.743322
141858,119.7216
141859,101.84128
141860,206.09921
141861,206.59296
141862,60.47246
141863,174.32784
141864,152.72064
141865,683.83435
141866,659.8729
141867,173.89601
141868,699.5644
141869,558.33057
141870,114.46386
141871,116.67212
141872,-2.0718982
141873,112.866745
141874,84.27463
141875,174.50523
141876,174.94977
141877,10.491272
141878,165.51646
141879,130.23145
141880,691.6484
141881,662.39856
141882,82.92924
141883,640.05194
141884,501.15814
141885,125.83401
141886,130.9228
141887,25.45915
141888,113.60771
141889,95.99997
141890,182.86705
141891,185.64386
141892,46.104813
141893,172.13826
141894,145.7927
141895,690.58954
141896,668.91113
141897,155.71202
141898,644.1529
141899,529.3971
141900,45.40885
141901,50.41122
141902,6.871476
141903,46.361713
141904,39.923256
141905,66.78304
141906,69.473434
141907,18.603218
141908,71.80303
141909,59.714275
141910,283.40692
141911,279.15833
141912,62.24096
141913,243.19682
141914,200.21176
141915,220.6559
141916,222.26678
141917,53.038364
141918,223.88
141919,183.64453
141920,338.06747
141921,337.3664
141922,82.85963
141923,293.73093
141924,252.35739
141925,1315.5385
141926,1258.7397
141927,237.9504
141928,1136.1198
141929,958.1176
141930,148.15134
141931,150.95708
141932,30.743322
141933,119.7216
141934,101.84128
141935,206.09921
141936,206.59296
141937,60.47246
141938,174.32784
141939,152.72064
141940,683.83435
141941,659.8729
141942,173.89601
141943,699.5644
141944,558.33057
141945,114.46386
141946,116.67212
141947,-2.0718982
141948,112.866745
141949,84.27463
141950,174.50523
141951,174.94977
141952,10.491272
141953,165.51646
141954,130.23145
141955,691.6484
141956,662.39856
141957,82.92924
141958,640.05194
141959,501.15814
141960,125.83401
141961,130.9228
141962,25.45915
141963,113.60771
141964,95.99997
141965,182.86705
141966,185.64386
141967,46.104813
141968,172.13826
141969,145.7927
141970,690.58954
141971,668.91113
141972,155.71202
141973,644.1529
141974,529.3971
141975,45.40885
141976,50.41122
141977,6.871476
141978,46.361713
141979,39.923256
141980,66.78304
141981,69.473434
141982,18.603218
141983,71.80303
141984,59.714275
141985,283.40692
141986,279.15833
141987,62.24096
141988,243.19682
141989,200.21176
141990,220.6559
141991,222.26678
141992,53.038364
141993,223.88
141994,183.64453
141995,338.06747
141996,337.3664
141997,82.85963
141998,293.73093
141999,252.35739
142000,1315.5385
142001,1258.7397
142002,237.9504
142003,1136.1198
142004,958.1176
142005,148.15134
142006,150.95708
142007,30.743322
142008,119.7216
142009,101.84128
142010,206.09921
142011,206.59296
142012,60.47246
142013,174.32784
142014,152.72064
142015,683.83435
142016,659.8729
142017,173.89601
142018,699.5644
142019,558.33057
142020,114.46386
142021,116.67212
142022,-2.0718982
142023,112.866745
142024,84.27463
142025,174.50523
142026,174.94977
142027,10.491272
142028,165.51646
142029,130.23145
142030,691.6484
142031,662.39856
142032,82.92924
142033,640.05194
142034,501.15814
142035,125.83401
142036,130.9228
142037,25.45915
142038,113.60771
142039,95.99997
142040,182.86705
142041,185.64386
142042,46.104813
142043,172.13826
142044,145.7927
142045,690.58954
142046,668.91113
142047,155.71202
142048,644.1529
142049,529.3971
142050,45.40885
142051,50.41122
142052,6.871476
142053,46.361713
142054,39.923256
142055,66.78304
142056,69.473434
142057,18.603218
142058,71.80303
142059,59.714275
142060,283.40692
142061,279.15833
142062,62.24096
142063,243.19682
142064,200.21176
142065,220.6559
142066,222.26678
142067,53.038364
142068,223.88
142069,183.64453
142070,338.06747
